in_store_number,in_store_name,in_address,n_address,n_roadaddress,n_latitude,n_longitude,n_store_type,n_navermap_link,n_telephone,,,,,,,,
110857158,왕십리정곱창,경기도 성남시 분당구 대왕판교로 670,경기도 성남시 분당구 삼평동 682 유스페이스2 지하1층 B114호,경기도 성남시 분당구 대왕판교로 670 유스페이스2 지하1층 B114호,37.4020753,127.1066975,"한식>곱창,막창,양",http://blog.naver.com/jungchan0629,,,,,,,,,
110857414,가배121,경기도 성남시 분당구 황새울로312번길 20,경기도 성남시 분당구 서현동 265-6,경기도 성남시 분당구 황새울로312번길 20 1층 108호,37.3830469,127.1220474,"음식점>카페,디저트",http://instagram.com/gabae121,031-778-8668,,,,,,,,
110857612,동아리,경기도 성남시 분당구 벌말로 45,,,0,0,,,,,,,,,,,
110857729,네일닥터엘지베스트샵 미금점,경기도 성남시 분당구 성남대로 151,,,37.3492832,127.108276,"*** 이용,미용",,,,,,,,,,
110857901,유장근정신건강의학과의원,경기도 성남시 분당구 성남대로 912,경기도 성남시 분당구 야탑동 367-1,경기도 성남시 분당구 성남대로 912 분당 BYC빌딩 3층 301호,37.4109701,127.1292462,"병원,의원>정신건강의학과",https://yoojkpsy.modoo.at,031-604-5500,,,,,,,,
110858446,와우토스트,경기도 성남시 수정구 위례광장로 82,경기도 성남시 수정구 창곡동 507 위례보미리즌빌 110-2호,경기도 성남시 수정구 위례광장로 82 위례보미리즌빌 110-2호,37.4715499,127.1413646,분식>토스트,,031-752-1777,,,,,,,,
110859147,(주)케이브랜즈,경기도 성남시 분당구 판교로 242,경기도 성남시 분당구 삼평동 624,경기도 성남시 분당구 판교로 242 PDC빌딩 A동 8층,37.4021129,127.1002477,"쇼핑,유통>캐주얼웨어",http://www.nixkorea.co.kr/,,,,,,,,,
110859154,케렌시아,경기도 성남시 분당구 방아로23번길 17,경기도 성남시 분당구 이매동 9-22,경기도 성남시 분당구 방아로23번길 17 케렌시아 분당,37.400042,127.1307662,"생활,편의>좌훈,족욕,좌욕",,031-8016-8884,,,,,,,,
110859170,김정화스킨케어,경기도 성남시 중원구 황송로 77,,,37.4504178,127.1732815,*** 회원제,,,,,,,,,,
110859188,더올가닉스킨앤바디,경기도 성남시 분당구 내정로173번길 5,경기도 성남시 분당구 수내동  28-5 궁전상가 2층,경기도 성남시 분당구 내정로173번길 5 궁전상가 2층,37.374358,127.1192865,"미용>피부,체형관리",https://fnara543.modoo.at/,,,,,,,,,
110859261,마예예,경기도 성남시 중원구 제일로63번길 28-1,경기도 성남시 중원구 성남동 3410,경기도 성남시 중원구 제일로63번길 28-1 1층 마예예,37.432052,127.1326352,"음식점>카페,디저트",https://blog.naver.com/mayeye_,,,,,,,,,
110859550,헤나까페,경기도 성남시 분당구 내정로165번길 38,,,0,0,미용>머리염색,,,,,,,,,,
110863198,이엠센터,경기도 성남시 분당구 성남대로 381,경기도 성남시 분당구 정자동 15-3 폴라리스 1차 307호,경기도 성남시 분당구 성남대로 381 폴라리스빌딩,37.3702864,127.1074958,"미용>피부,체형관리",http://blog.naver.com/therapy9066,031-715-2008,,,,,,,,
110863321,달콤커피 분당서현점,경기도 성남시 분당구 황새울로311번길 36,경기도 성남시 분당구 서현동 261-1,경기도 성남시 분당구 황새울로311번길 36 JS호텔분당 1층 달콤커피 분당서현점,37.3865566,127.1212073,"카페,디저트>카페",http://www.dalkomm.com/,,,,,,,,,
110864550,트리아트 예중예고 입시 미술학원,경기도 성남시 수정구 위례광장로 310,경기도 성남시 수정구 창곡동  509-2,경기도 성남시 수정구 위례광장로 310 우성트램타워 B동,37.4722575,127.1426642,학원>미술학원,,031-722-2252,,,,,,,,
110864709,중앙자동차공업사,경기도 성남시 수정구 수정로 324,경기도 성남시 수정구 산성동 2129,경기도 성남시 수정구 수정로 324,37.4524515,127.1499443,"생활,편의>자동차정비,수리",http://red.kia.com/,031-731-8877,,,,,,,,
110864832,요거프레소(서현점),경기도 성남시 분당구 황새울로342번길 11,경기도 성남시 분당구 서현동 250-4 금호리빙스텔 105호,경기도 성남시 분당구 황새울로342번길 11 금호리빙스텔 105호,37.3861726,127.1235921,"카페,디저트>카페",,031-709-3970,,,,,,,,
110864923,(주)엔케이트레이딩,경기도 성남시 분당구 판교로227번길 6,,,37.4030095,127.0992527,"*** 운동경기,레져용품",,,,,,,,,,
110865797,제이에스 (JS) 건설,경기도 성남시 중원구 원터로69번길 4-1,,,0,0,,,,,,,,,,,
110866191,비비큐치킨 서판교점,경기도 성남시 분당구 운중로 131,경기도 성남시 분당구 운중동 964,"경기도 성남시 분당구 운중로 131 스타식스메트로 103,104호",37.3919412,127.0778129,"음식점>치킨,닭강정",,031-8016-9294,,,,,,,,
110867751,전주가감자탕 유한회사,경기도 성남시 중원구 광명로16번길 5,,,37.4329083,127.1312295,*** 일반대중음식,,,,,,,,,,
110868056,주민두레소비자생활협동조합 서현점,경기도 성남시 분당구 중앙공원로39번길 49,,,37.3837998,127.1247711,*** 할인점/슈퍼마켓,,,,,,,,,,
110869179,배달삼겹돼지되지성남1호점,경기도 성남시 중원구 자혜로16번길 59-3,경기도 성남시 중원구 금광동 3755 일부1층,경기도 성남시 중원구 자혜로16번길 59-3,37.4453548,127.15944,"육류,고기요리>돼지고기구이",,031-733-8592,,,,,,,,
110869435,용인대 국가대표 태권도장,경기도 성남시 분당구 성남대로779번길 48,경기도 성남시 분당구 이매동 137-6 5층 506호 용인대국가대표태권도장,경기도 성남시 분당구 성남대로779번길 48,37.3995033,127.1232722,"무예,격투기",http://blog.naver.com/tkdkorea-imae2dong,031-706-6628,,,,,,,,
110870995,문아쿠아 카페,경기도 성남시 수정구 성남대로 1334,,,37.4488315,127.1271208,*** 일반대중음식,,,,,,,,,,
110871720,잉글리시에그분당센타,경기도 성남시 분당구 성남대로 393,,,0,0,,,,,,,,,,,
110872439,크리아트성남중앙미술학원,경기도 성남시 중원구 시민로 66,경기도 성남시 중원구 중앙동 577,경기도 성남시 중원구 시민로 66 중앙동힐스테이트2차 단지내 상가 2층,37.4361537,127.1482896,학원>미술학원,http://blog.naver.com/creart25,031-627-1117,,,,,,,,
110873304,홍박사옛날사철탕,경기도 성남시 분당구 동원북로 12,경기도 성남시 분당구 동원동 57-5,경기도 성남시 분당구 동원북로 12,37.346577,127.1003906,"한식>사철,영양탕",http://www.boshintang.com/,031-719-5959,,,,,,,,
110875242,지-플리스,경기도 성남시 분당구 운중로 140,,,37.3912603,127.0785635,*** 남.여기성복,,,,,,,,,,
110875812,벨로제이,경기도 성남시 수정구 위례광장로 36,경기도 성남시 수정구 창곡동  565,경기도 성남시 수정구 위례광장로 36 근린생활시설 6동 1층 48 106호,37.4679307,127.1411452,"미용>네일아트,네일샵",,031-758-0779,,,,,,,,
110876075,낭만라운지,경기도 성남시 수정구 산성대로255번길 8-9,경기도 성남시 수정구 신흥동 4160,경기도 성남시 수정구 산성대로255번길 8-9 낭만라운지,37.4411239,127.1454412,술집>요리주점,https://instagram.com/p/Bo35IG3lb24/,,,,,,,,,
110876422,서현동사진관,경기도 성남시 분당구 돌마로486번길 12,경기도 성남시 분당구 서현동 297,경기도 성남시 분당구 돌마로486번길 12 현대그린상가 205호,37.3765007,127.1342643,"생활,편의>사진,스튜디오",,031-707-4317,,,,,,,,
110877131,청년다방 야탑역점,경기도 성남시 분당구 야탑로81번길 10,경기도 성남시 분당구 야탑동 358-3,경기도 성남시 분당구 야탑로81번길 10 분당아미고타워 138호,37.4106273,127.128197,음식점>분식,http://www.youngdabang.com/,031-622-0138,,,,,,,,
110879699,이지댄스학원,경기도 성남시 수정구 위례광장로 19,경기도 성남시 수정구 창곡동  562,경기도 성남시 수정구 위례광장로 19 아이페리온 7층,37.465711,127.14046,"스포츠,레크레이션학원>댄스스포츠",,031-756-7741,,,,,,,,
110879855,베스트코리아,경기도 성남시 분당구 야탑로161번길 4-6,,,0,0,,,,,,,,,,,
110881638,(주)무하기술,경기도 성남시 중원구 갈마치로 302,,,37.4402339,127.1728501,*** 기계류제조업,,,,,,,,,,
110881869,윤조명,경기도 성남시 분당구 느티로77번길 22,경기도 성남시 분당구 정자동 57-4,경기도 성남시 분당구 느티로77번길 22,37.3704081,127.1133747,"쇼핑,유통>조명,디스플레이",,031-713-8100,,,,,,,,
110881901,디와이컴퍼니,경기도 성남시 분당구 장미로 101,,,37.4159643,127.1293885,*** 스포츠센타/레포츠클럽,,,,,,,,,,
110884384,나무김밥,경기도 성남시 분당구 정자일로 100,경기도 성남시 분당구 정자1동 17-2 백궁동양파라곤오피스텔 1층,경기도 성남시 분당구 느티로 22 백궁 동양파라곤,37.3681681,127.1072344,분식>종합분식,,031-782-8090,,,,,,,,
110885654,한솔고등학교 내 매점,경기도 성남시 분당구 내정로 70,,,37.3670011,127.11612,*** 식품잡화,,,,,,,,,,
110885985,토토빌분당야탑학원,경기도 성남시 분당구 매화로 53,경기도 성남시 분당구 야탑1동 382-2,경기도 성남시 분당구 매화로 53,37.4123036,127.133587,어학원>영어회화,http://totovillbd.kkmom.com/,031-708-4494,,,,,,,,
110887593,돼지네손칼국수,경기도 성남시 중원구 둔촌대로401번길 7-1,경기도 성남시 중원구 상대원동 1937-1,경기도 성남시 중원구 둔촌대로401번길 7-1,37.4339708,127.1614839,"한식>칼국수,만두",,031-735-7770,,,,,,,,
110891066,플라비아,경기도 성남시 분당구 서판교로44번길 3-9,경기도 성남시 분당구 판교동 565-8,경기도 성남시 분당구 서판교로44번길 3-9,37.3912324,127.0987181,"생활,편의>꽃집,꽃배달",http://www.instagram.com/flaviasecon,031-703-8775,,,,,,,,
110893203,자가제빵선명희pizza 성남중앙점,경기도 성남시 중원구 산성대로 330-4,경기도 성남시 중원구 중앙동 335 1층,경기도 성남시 중원구 산성대로 330-4,37.4426405,127.1531129,음식점>피자,http://www.handpizza.co.kr,031-746-5000,,,,,,,,
110893229,기억창고,경기도 성남시 수정구 달래내로 351,,,37.4255136,127.0740045,*** 일반대중음식,,,,,,,,,,
110893906,제이엔에스쓰리디,경기도 성남시 분당구 야탑로 28,,,37.4086814,127.1221011,*** 기타제조업,,,,,,,,,,
110894383,바른식품,경기도 성남시 수정구 수정북로 28,,,0,0,,,,,,,,,,,
110894540,더발레씨티학원,경기도 성남시 중원구 박석로41번길 24-13,경기도 성남시 중원구 상대원동 1486-2,경기도 성남시 중원구 박석로41번길 24-13,37.4371506,127.1632298,"교육,학문>교습학원",http://theballetcity.kr/,031-744-0012,,,,,,,,
110894839,치즈,경기도 성남시 분당구 벌말로30번길 12,,,0,0,,,,,,,,,,,
110895448,그린뱅크화원,경기도 성남시 수정구 달래내로 351,,,37.4255136,127.0740045,*** 화원,,,,,,,,,,
110896172,마이애미짐PT&필라테스,경기도 성남시 수정구 위례동로 141,경기도 성남시 수정구 창곡동  513-3 우성메디피아 5층,경기도 성남시 수정구 위례동로 141 우성메디피아 5층,37.4722792,127.150069,스포츠시설>필라테스,http://blog.naver.com/miamigym/,,,,,,,,,
110896578,아비꼬 분당미금역점,경기도 성남시 분당구 성남대로 168,경기도 성남시 분당구 금곡동 158,"경기도 성남시 분당구 성남대로 168 미도프라자 112,113호 아비꼬",37.3508886,127.1095006,일식>카레,,031-717-3325,,,,,,,,
110896701,슬로우먼데이,경기도 성남시 분당구 대왕판교로606번길 10,경기도 성남시 분당구 백현동 531 알파리움타워1동 라스트리트 1층,경기도 성남시 분당구 대왕판교로606번길 10 알파리움1단지,37.395486,127.1082259,음식점>브런치,,031-709-6991,,,,,,,,
110897006,공터영어,경기도 성남시 수정구 위례광장로 310,경기도 성남시 수정구 창곡동  509-2,경기도 성남시 수정구 위례광장로 310 우성트램타워 A동 10층 8호,37.4722575,127.1426642,어학원>영어학원,http://blog.naver.com/kumgi,031-758-0151,,,,,,,,
110897428,프롬필라테스,경기도 성남시 수정구 위례동로 141,경기도 성남시 수정구 창곡동 513-3,경기도 성남시 수정구 위례동로 141 우성메디피아 301호,37.4722792,127.150069,스포츠시설>필라테스,https://frompilates.modoo.at,031-751-0605,,,,,,,,
110898335,온리김치찌개(분당점),경기도 성남시 분당구 내정로107번길 12,,,37.3698566,127.1134868,*** 한식,,,,,,,,,,
110899085,더비,경기도 성남시 분당구 야탑로 106,,,37.4095774,127.1305832,*** 일반대중음식,,,,,,,,,,
110899788,램가,경기도 성남시 분당구 운중로225번길 48-9,경기도 성남시 분당구 판교동 602-4,경기도 성남시 분당구 운중로225번길 48-9,37.3904574,127.0917471,"한식>육류,고기요리",http://0317035043.tshome.co.kr,031-703-5043,,,,,,,,
110900156,유에스에이치 코리아,경기도 성남시 수정구 복정로42번길 16,,,37.4567847,127.1286578,*** 남.여기성복,,,,,,,,,,
110900966,서광하이테크주식회사,경기도 성남시 분당구 판교로 723,,,37.4055343,127.1533372,"*** 기계,장비임대업",,,,,,,,,,
110902988,꼴통한식뷔페,경기도 성남시 수정구 수정로 356,,,37.4554212,127.1501371,*** 한식,,,,,,,,,,
110903291,지엔디스타일,경기도 성남시 분당구 백현로156번길 17-4,,,37.3711919,127.11413,"*** 건설,건축  자재",,,,,,,,,,
110903390,에스티이엠 클럽,경기도 성남시 분당구 정자일로 239,,,37.3718141,127.1051573,*** 교육기자재,,,,,,,,,,
110903523,인사동,경기도 성남시 중원구 희망로 331,,,0,0,"술집>전통,민속주점",,,,,,,,,,
110903887,만나고쪽갈비 성남점,경기도 성남시 수정구 복정로 54,,,37.4578083,127.1270722,*** 한식,,,,,,,,,,
110903895,금호식당,경기도 성남시 분당구 내정로165번길 38,경기도 성남시 분당구 수내동 32 (양지마을 금호상가 2F 222호),경기도 성남시 분당구 내정로165번길 38 양지마을,37.3763438,127.1166857,음식점>한식,,031-715-9098,,,,,,,,
110904505,폴라리스수학학원,경기도 성남시 분당구 돌마로 47,,,0,0,,,,,,,,,,,
110904604,태평동 커피집,경기도 성남시 수정구 모란로 87,경기도 성남시 수정구 태평동 7220-9,경기도 성남시 수정구 모란로 87,37.4408707,127.1257342,"음식점>카페,디저트",http://www.instagram.com/cafe_taepyeongdong,,,,,,,,,
110904620,애비로드,경기도 성남시 분당구 대왕판교로 660,경기도 성남시 분당구 삼평동 670,경기도 성남시 분당구 대왕판교로 660 유스페이스A1동 1층 115호,37.400698,127.1070156,"음식점>카페,디저트",,031-724-2588,,,,,,,,
110906153,광장닭발치킨,경기도 성남시 수정구 위례광장로 104,경기도 성남시 수정구 창곡동 505,경기도 성남시 수정구 위례광장로 104 1036호,37.473046,127.1412571,한식>닭발,,,,,,,,,,
110906260,에이비에이베어스 주식회사,경기도 성남시 분당구 판교로289번길 20,,,37.4046195,127.105814,"*** 용역서비스(연구,번역등)",,,,,,,,,,
110907169,더엑스PC야탑점,경기도 성남시 분당구 벌말로40번길 4,"경기도 성남시 분당구 야탑동 273-1 , 대동상가 4층 401-2 더엑스PC 분당야탑점","경기도 성남시 분당구 벌말로40번길 4 , 대동상가 4층 401-2 더엑스PC 분당야탑점",37.411252,127.1384769,"스포츠,오락>PC방",,,,,,,,,,
